idML,ref_date,geo,noc_code,noc_desc,job_char,total_vacancies,predicted_vacancies
11445315,2016-10-01,Ontario,5,"Occupations in art, culture, recreation and sport","Type of work, all types",3735.0,
11445318,2016-10-01,Ontario,5,"Occupations in art, culture, recreation and sport",Full-time,1465.0,
11445321,2016-10-01,Ontario,5,"Occupations in art, culture, recreation and sport",Part-time,2270.0,
11453827,2016-10-01,Ontario,6,Sales and service occupations,"Type of work, all types",62535.0,
11453830,2016-10-01,Ontario,6,Sales and service occupations,Full-time,28620.0,
11453833,2016-10-01,Ontario,6,Sales and service occupations,Part-time,33920.0,
11467792,2016-10-01,Ontario,7,"Trades, transport and equipment operators and related occupations","Type of work, all types",27205.0,
11467795,2016-10-01,Ontario,7,"Trades, transport and equipment operators and related occupations",Full-time,21465.0,
11467798,2016-10-01,Ontario,7,"Trades, transport and equipment operators and related occupations",Part-time,5740.0,
11486944,2016-10-01,Ontario,8,"Natural resources, agriculture and related production occupations","Type of work, all types",4690.0,
11486947,2016-10-01,Ontario,8,"Natural resources, agriculture and related production occupations",Full-time,3485.0,
11494126,2016-10-01,Ontario,9,Occupations in manufacturing and utilities,"Type of work, all types",7750.0,
11494129,2016-10-01,Ontario,9,Occupations in manufacturing and utilities,Full-time,7230.0,
11494132,2016-10-01,Ontario,9,Occupations in manufacturing and utilities,Part-time,520.0,
11507160,2016-10-01,Manitoba,101,"Total, all occupations","Type of work, all types",11330.0,
11507163,2016-10-01,Manitoba,101,"Total, all occupations",Full-time,7155.0,
11507166,2016-10-01,Manitoba,101,"Total, all occupations",Part-time,4175.0,
11508623,2016-10-01,Manitoba,1,"Business, finance and administration occupations","Type of work, all types",1325.0,
11508626,2016-10-01,Manitoba,1,"Business, finance and administration occupations",Full-time,1100.0,
11508629,2016-10-01,Manitoba,1,"Business, finance and administration occupations",Part-time,225.0,
11521258,2016-10-01,Manitoba,2,Natural and applied sciences and related occupations,"Type of work, all types",385.0,
11521261,2016-10-01,Manitoba,2,Natural and applied sciences and related occupations,Full-time,360.0,
11521264,2016-10-01,Manitoba,2,Natural and applied sciences and related occupations,Part-time,25.0,
11534159,2016-10-01,Manitoba,3,Health occupations,"Type of work, all types",1080.0,
11534162,2016-10-01,Manitoba,3,Health occupations,Full-time,585.0,
11534165,2016-10-01,Manitoba,3,Health occupations,Part-time,495.0,
11542937,2016-10-01,Manitoba,4,"Occupations in education, law and social, community and government services","Type of work, all types",965.0,
11542940,2016-10-01,Manitoba,4,"Occupations in education, law and social, community and government services",Full-time,645.0,
11542943,2016-10-01,Manitoba,4,"Occupations in education, law and social, community and government services",Part-time,320.0,
11554907,2016-10-01,Manitoba,5,"Occupations in art, culture, recreation and sport","Type of work, all types",125.0,
11554910,2016-10-01,Manitoba,5,"Occupations in art, culture, recreation and sport",Full-time,70.0,
11554913,2016-10-01,Manitoba,5,"Occupations in art, culture, recreation and sport",Part-time,55.0,
11563419,2016-10-01,Manitoba,6,Sales and service occupations,"Type of work, all types",3925.0,
11563422,2016-10-01,Manitoba,6,Sales and service occupations,Full-time,1655.0,
11563425,2016-10-01,Manitoba,6,Sales and service occupations,Part-time,2275.0,
11577384,2016-10-01,Manitoba,7,"Trades, transport and equipment operators and related occupations","Type of work, all types",1880.0,
11577387,2016-10-01,Manitoba,7,"Trades, transport and equipment operators and related occupations",Full-time,1665.0,
11603718,2016-10-01,Manitoba,9,Occupations in manufacturing and utilities,"Type of work, all types",400.0,
11603721,2016-10-01,Manitoba,9,Occupations in manufacturing and utilities,Full-time,385.0,
11603724,2016-10-01,Manitoba,9,Occupations in manufacturing and utilities,Part-time,15.0,
11616752,2016-10-01,Saskatchewan,101,"Total, all occupations","Type of work, all types",8450.0,
11616755,2016-10-01,Saskatchewan,101,"Total, all occupations",Full-time,5605.0,
11616758,2016-10-01,Saskatchewan,101,"Total, all occupations",Part-time,2840.0,
11618215,2016-10-01,Saskatchewan,1,"Business, finance and administration occupations","Type of work, all types",1020.0,
11618218,2016-10-01,Saskatchewan,1,"Business, finance and administration occupations",Full-time,905.0,
11618221,2016-10-01,Saskatchewan,1,"Business, finance and administration occupations",Part-time,115.0,
11630850,2016-10-01,Saskatchewan,2,Natural and applied sciences and related occupations,"Type of work, all types",350.0,
11630853,2016-10-01,Saskatchewan,2,Natural and applied sciences and related occupations,Full-time,325.0,
11643751,2016-10-01,Saskatchewan,3,Health occupations,"Type of work, all types",505.0,
11643754,2016-10-01,Saskatchewan,3,Health occupations,Full-time,295.0,
11643757,2016-10-01,Saskatchewan,3,Health occupations,Part-time,210.0,
11652529,2016-10-01,Saskatchewan,4,"Occupations in education, law and social, community and government services","Type of work, all types",535.0,
11652532,2016-10-01,Saskatchewan,4,"Occupations in education, law and social, community and government services",Full-time,285.0,
11652535,2016-10-01,Saskatchewan,4,"Occupations in education, law and social, community and government services",Part-time,250.0,
11664499,2016-10-01,Saskatchewan,5,"Occupations in art, culture, recreation and sport","Type of work, all types",140.0,
11664505,2016-10-01,Saskatchewan,5,"Occupations in art, culture, recreation and sport",Part-time,75.0,
11673011,2016-10-01,Saskatchewan,6,Sales and service occupations,"Type of work, all types",4055.0,
11673014,2016-10-01,Saskatchewan,6,Sales and service occupations,Full-time,2210.0,
11673017,2016-10-01,Saskatchewan,6,Sales and service occupations,Part-time,1845.0,
11686976,2016-10-01,Saskatchewan,7,"Trades, transport and equipment operators and related occupations","Type of work, all types",1125.0,
11686979,2016-10-01,Saskatchewan,7,"Trades, transport and equipment operators and related occupations",Full-time,975.0,
11686982,2016-10-01,Saskatchewan,7,"Trades, transport and equipment operators and related occupations",Part-time,150.0,
11706128,2016-10-01,Saskatchewan,8,"Natural resources, agriculture and related production occupations","Type of work, all types",305.0,
11713310,2016-10-01,Saskatchewan,9,Occupations in manufacturing and utilities,"Type of work, all types",125.0,
11713313,2016-10-01,Saskatchewan,9,Occupations in manufacturing and utilities,Full-time,110.0,
11726344,2016-10-01,Alberta,101,"Total, all occupations","Type of work, all types",42665.0,
11726347,2016-10-01,Alberta,101,"Total, all occupations",Full-time,28730.0,
11726350,2016-10-01,Alberta,101,"Total, all occupations",Part-time,13935.0,
11727807,2016-10-01,Alberta,1,"Business, finance and administration occupations","Type of work, all types",4330.0,
11727810,2016-10-01,Alberta,1,"Business, finance and administration occupations",Full-time,3575.0,
11727813,2016-10-01,Alberta,1,"Business, finance and administration occupations",Part-time,760.0,
11740442,2016-10-01,Alberta,2,Natural and applied sciences and related occupations,"Type of work, all types",1815.0,
11740445,2016-10-01,Alberta,2,Natural and applied sciences and related occupations,Full-time,1755.0,
11740448,2016-10-01,Alberta,2,Natural and applied sciences and related occupations,Part-time,55.0,
11753343,2016-10-01,Alberta,3,Health occupations,"Type of work, all types",1610.0,
11753349,2016-10-01,Alberta,3,Health occupations,Part-time,795.0,
11762121,2016-10-01,Alberta,4,"Occupations in education, law and social, community and government services","Type of work, all types",2360.0,
11762124,2016-10-01,Alberta,4,"Occupations in education, law and social, community and government services",Full-time,1390.0,
11762127,2016-10-01,Alberta,4,"Occupations in education, law and social, community and government services",Part-time,965.0,
11774091,2016-10-01,Alberta,5,"Occupations in art, culture, recreation and sport","Type of work, all types",485.0,
11774094,2016-10-01,Alberta,5,"Occupations in art, culture, recreation and sport",Full-time,200.0,
11774097,2016-10-01,Alberta,5,"Occupations in art, culture, recreation and sport",Part-time,280.0,
11782603,2016-10-01,Alberta,6,Sales and service occupations,"Type of work, all types",19835.0,
11782606,2016-10-01,Alberta,6,Sales and service occupations,Full-time,11190.0,
11782609,2016-10-01,Alberta,6,Sales and service occupations,Part-time,8645.0,
11796568,2016-10-01,Alberta,7,"Trades, transport and equipment operators and related occupations","Type of work, all types",7005.0,
11796571,2016-10-01,Alberta,7,"Trades, transport and equipment operators and related occupations",Full-time,6285.0,
11796574,2016-10-01,Alberta,7,"Trades, transport and equipment operators and related occupations",Part-time,720.0,
11815723,2016-10-01,Alberta,8,"Natural resources, agriculture and related production occupations",Full-time,1515.0,
11822902,2016-10-01,Alberta,9,Occupations in manufacturing and utilities,"Type of work, all types",1110.0,
11822905,2016-10-01,Alberta,9,Occupations in manufacturing and utilities,Full-time,1075.0,
11835936,2016-10-01,British Columbia,101,"Total, all occupations","Type of work, all types",73205.0,
11835939,2016-10-01,British Columbia,101,"Total, all occupations",Full-time,47120.0,
11835942,2016-10-01,British Columbia,101,"Total, all occupations",Part-time,26080.0,
11836069,2016-10-01,British Columbia,0,Legislative and senior management occupations,"Type of work, all types",110.0,
11836072,2016-10-01,British Columbia,0,Legislative and senior management occupations,Full-time,105.0,
11836075,2016-10-01,British Columbia,0,Legislative and senior management occupations,Part-time,5.0,
11837399,2016-10-01,British Columbia,1,"Business, finance and administration occupations","Type of work, all types",6495.0,
11837402,2016-10-01,British Columbia,1,"Business, finance and administration occupations",Full-time,5425.0,
11837405,2016-10-01,British Columbia,1,"Business, finance and administration occupations",Part-time,1070.0,
11850034,2016-10-01,British Columbia,2,Natural and applied sciences and related occupations,"Type of work, all types",3675.0,
11850037,2016-10-01,British Columbia,2,Natural and applied sciences and related occupations,Full-time,3490.0,
11862935,2016-10-01,British Columbia,3,Health occupations,"Type of work, all types",5160.0,
11862938,2016-10-01,British Columbia,3,Health occupations,Full-time,2655.0,
11862941,2016-10-01,British Columbia,3,Health occupations,Part-time,2505.0,
11871713,2016-10-01,British Columbia,4,"Occupations in education, law and social, community and government services","Type of work, all types",3940.0,
11871716,2016-10-01,British Columbia,4,"Occupations in education, law and social, community and government services",Full-time,1965.0,
11871719,2016-10-01,British Columbia,4,"Occupations in education, law and social, community and government services",Part-time,1975.0,
11883683,2016-10-01,British Columbia,5,"Occupations in art, culture, recreation and sport","Type of work, all types",1550.0,
11883686,2016-10-01,British Columbia,5,"Occupations in art, culture, recreation and sport",Full-time,1045.0,
11883689,2016-10-01,British Columbia,5,"Occupations in art, culture, recreation and sport",Part-time,505.0,
11892195,2016-10-01,British Columbia,6,Sales and service occupations,"Type of work, all types",30055.0,
11892198,2016-10-01,British Columbia,6,Sales and service occupations,Full-time,15295.0,
11892201,2016-10-01,British Columbia,6,Sales and service occupations,Part-time,14760.0,
11906160,2016-10-01,British Columbia,7,"Trades, transport and equipment operators and related occupations","Type of work, all types",12385.0,
11906163,2016-10-01,British Columbia,7,"Trades, transport and equipment operators and related occupations",Full-time,10265.0,
11906166,2016-10-01,British Columbia,7,"Trades, transport and equipment operators and related occupations",Part-time,2125.0,
11932494,2016-10-01,British Columbia,9,Occupations in manufacturing and utilities,"Type of work, all types",2290.0,
