ref_date,geo,noc_code,noc_desc,job_char,total_vacancies,sentiment_score,predicted_total_vacancies
2025-04-01,Nova Scotia,2,Natural and applied sciences and related occupations,Full-time,,0.568935,1371.2043021342013
2025-04-01,Nova Scotia,2,Natural and applied sciences and related occupations,Part-time,,0.568935,0.0
2025-04-01,Nova Scotia,2,Natural and applied sciences and related occupations,"Type of work, all types",,0.568935,1405.6834691767008
2025-04-01,Nova Scotia,3,Health occupations,Full-time,,0.568935,8185.184630422837
2025-04-01,Nova Scotia,3,Health occupations,Part-time,,0.568935,980.2310831461195
2025-04-01,Nova Scotia,3,Health occupations,"Type of work, all types",,0.568935,4334.57073288169
2025-04-01,Nova Scotia,4,"Occupations in education, law and social, community and government services",Full-time,,0.568935,912.3581775257824
2025-04-01,Nova Scotia,4,"Occupations in education, law and social, community and government services",Part-time,,0.568935,1335.840406056522
2025-04-01,Nova Scotia,4,"Occupations in education, law and social, community and government services","Type of work, all types",,0.568935,3776.823604334301
2025-04-01,Nova Scotia,5,"Occupations in art, culture, recreation and sport",Full-time,,0.568935,121723708381.59334
2025-04-01,Nova Scotia,5,"Occupations in art, culture, recreation and sport","Type of work, all types",,0.568935,503.774413001089
2025-04-01,Nova Scotia,6,Sales and service occupations,Full-time,,0.568935,5583.990510677998
2025-04-01,Nova Scotia,6,Sales and service occupations,Part-time,,0.568935,2706.2978389415684
2025-04-01,Nova Scotia,6,Sales and service occupations,"Type of work, all types",,0.568935,8130.338474879287
2025-04-01,Nova Scotia,7,"Trades, transport and equipment operators and related occupations",Full-time,,0.568935,3752.7518790593776
2025-04-01,Nova Scotia,7,"Trades, transport and equipment operators and related occupations",Part-time,,0.568935,306.5835152244957
2025-04-01,Nova Scotia,7,"Trades, transport and equipment operators and related occupations","Type of work, all types",,0.568935,4053.194768646061
2025-04-01,Nova Scotia,8,"Natural resources, agriculture and related production occupations",Full-time,,0.568935,571.3187397121357
2025-04-01,Nova Scotia,8,"Natural resources, agriculture and related production occupations","Type of work, all types",,0.568935,650.7934256079674
2025-04-01,Nova Scotia,9,Occupations in manufacturing and utilities,Full-time,,0.568935,1397.8191789136474
2025-04-01,Nova Scotia,9,Occupations in manufacturing and utilities,Part-time,,0.568935,0.0
2025-04-01,Nova Scotia,9,Occupations in manufacturing and utilities,"Type of work, all types",,0.568935,1376.762027176429
2025-04-01,Nova Scotia,101,"Total, all occupations",Full-time,,0.568935,19410.935784310383
2025-04-01,Nova Scotia,101,"Total, all occupations",Part-time,,0.568935,5636.147933503956
2025-04-01,Nova Scotia,101,"Total, all occupations","Type of work, all types",,0.568935,25121.53750993981
2025-04-01,Nunavut,1,"Business, finance and administration occupations",Full-time,,0.568935,40.63228004000139
2025-04-01,Nunavut,1,"Business, finance and administration occupations",Part-time,,0.568935,0.0
2025-04-01,Nunavut,1,"Business, finance and administration occupations","Type of work, all types",,0.568935,47.0338013495089
2025-04-01,Nunavut,2,Natural and applied sciences and related occupations,Full-time,,0.568935,40.782870690856726
2025-04-01,Nunavut,2,Natural and applied sciences and related occupations,Part-time,,0.568935,0.0
2025-04-01,Nunavut,2,Natural and applied sciences and related occupations,"Type of work, all types",,0.568935,41.65336824315647
2025-04-01,Nunavut,4,"Occupations in education, law and social, community and government services",Full-time,,0.568935,-3.78501130078078e-07
2025-04-01,Nunavut,4,"Occupations in education, law and social, community and government services",Part-time,,0.568935,1.3362609151707182e-10
2025-04-01,Nunavut,4,"Occupations in education, law and social, community and government services","Type of work, all types",,0.568935,27.71479026235787
2025-04-01,Nunavut,6,Sales and service occupations,Full-time,,0.568935,186.18230398319184
2025-04-01,Nunavut,6,Sales and service occupations,Part-time,,0.568935,0.0
2025-04-01,Nunavut,6,Sales and service occupations,"Type of work, all types",,0.568935,249.9739350226871
2025-04-01,Nunavut,7,"Trades, transport and equipment operators and related occupations",Full-time,,0.568935,157.24100874161672
2025-04-01,Nunavut,7,"Trades, transport and equipment operators and related occupations",Part-time,,0.568935,2.2017695273741348e-11
2025-04-01,Nunavut,7,"Trades, transport and equipment operators and related occupations","Type of work, all types",,0.568935,177.24045400515087
2025-04-01,Nunavut,8,"Natural resources, agriculture and related production occupations",Full-time,,0.568935,0.0
2025-04-01,Nunavut,8,"Natural resources, agriculture and related production occupations","Type of work, all types",,0.568935,0.0
2025-04-01,Nunavut,9,Occupations in manufacturing and utilities,Full-time,,0.568935,0.0
2025-04-01,Nunavut,9,Occupations in manufacturing and utilities,"Type of work, all types",,0.568935,0.0
2025-04-01,Nunavut,101,"Total, all occupations",Full-time,,0.568935,741.9300447954996
2025-04-01,Nunavut,101,"Total, all occupations",Part-time,,0.568935,70.46954564436481
2025-04-01,Nunavut,101,"Total, all occupations","Type of work, all types",,0.568935,862.4344273810774
2025-04-01,Ontario,0,Legislative and senior management occupations,Full-time,,0.568935,954.3162073251468
2025-04-01,Ontario,0,Legislative and senior management occupations,Part-time,,0.568935,0.0
2025-04-01,Ontario,0,Legislative and senior management occupations,"Type of work, all types",,0.568935,931.9311121463896
2025-04-01,Ontario,1,"Business, finance and administration occupations",Full-time,,0.568935,46225.8601334952
2025-04-01,Ontario,1,"Business, finance and administration occupations",Part-time,,0.568935,18681.23893509089
2025-04-01,Ontario,1,"Business, finance and administration occupations","Type of work, all types",,0.568935,57090.92690696729
2025-04-01,Ontario,2,Natural and applied sciences and related occupations,Full-time,,0.568935,32225.34490709621
2025-04-01,Ontario,2,Natural and applied sciences and related occupations,Part-time,,0.568935,22828.14559757214
2025-04-01,Ontario,2,Natural and applied sciences and related occupations,"Type of work, all types",,0.568935,32821.33634873955
2025-04-01,Ontario,3,Health occupations,Full-time,,0.568935,24094.29608718467
2025-04-01,Ontario,3,Health occupations,Part-time,,0.568935,24438.656007912792
2025-04-01,Ontario,3,Health occupations,"Type of work, all types",,0.568935,47370.90365731588
2025-04-01,Ontario,4,"Occupations in education, law and social, community and government services",Full-time,,0.568935,16954.62048362105
2025-04-01,Ontario,4,"Occupations in education, law and social, community and government services",Part-time,,0.568935,26125.54336695835
2025-04-01,Ontario,4,"Occupations in education, law and social, community and government services","Type of work, all types",,0.568935,31286.044097150298
2025-04-01,Ontario,5,"Occupations in art, culture, recreation and sport",Full-time,,0.568935,5389.905224070286
2025-04-01,Ontario,5,"Occupations in art, culture, recreation and sport",Part-time,,0.568935,4302.072611601051
2025-04-01,Ontario,5,"Occupations in art, culture, recreation and sport","Type of work, all types",,0.568935,8806.20186081955
2025-04-01,Ontario,6,Sales and service occupations,Full-time,,0.568935,65259.45187158645
2025-04-01,Ontario,6,Sales and service occupations,Part-time,,0.568935,56953.4833508652
2025-04-01,Ontario,6,Sales and service occupations,"Type of work, all types",,0.568935,116312.59869488822
2025-04-01,Ontario,7,"Trades, transport and equipment operators and related occupations",Full-time,,0.568935,60346.80370613287
2025-04-01,Ontario,7,"Trades, transport and equipment operators and related occupations",Part-time,,0.568935,15720.575385018808
2025-04-01,Ontario,7,"Trades, transport and equipment operators and related occupations","Type of work, all types",,0.568935,66310.01271619034
2025-04-01,Ontario,8,"Natural resources, agriculture and related production occupations",Full-time,,0.568935,9116.524151989604
2025-04-01,Ontario,8,"Natural resources, agriculture and related production occupations",Part-time,,0.568935,942.7451174253232
2025-04-01,Ontario,8,"Natural resources, agriculture and related production occupations","Type of work, all types",,0.568935,10228.95625279658
2025-04-01,Ontario,9,Occupations in manufacturing and utilities,Full-time,,0.568935,16978.657898408383
2025-04-01,Ontario,9,Occupations in manufacturing and utilities,Part-time,,0.568935,1417.5348257718938
2025-04-01,Ontario,9,Occupations in manufacturing and utilities,"Type of work, all types",,0.568935,17431.6331181042
2025-04-01,Ontario,101,"Total, all occupations",Full-time,,0.568935,269550.4070849415
2025-04-01,Ontario,101,"Total, all occupations",Part-time,,0.568935,122349.64356169722
2025-04-01,Ontario,101,"Total, all occupations","Type of work, all types",,0.568935,384061.30188653135
2025-04-01,Prince Edward Island,1,"Business, finance and administration occupations",Full-time,,0.568935,300.1734185710318
2025-04-01,Prince Edward Island,1,"Business, finance and administration occupations",Part-time,,0.568935,20.0
2025-04-01,Prince Edward Island,1,"Business, finance and administration occupations","Type of work, all types",,0.568935,320.5972181624038
2025-04-01,Prince Edward Island,2,Natural and applied sciences and related occupations,Full-time,,0.568935,17.72533188364605
2025-04-01,Prince Edward Island,2,Natural and applied sciences and related occupations,Part-time,,0.568935,-7.391862957287072e-13
2025-04-01,Prince Edward Island,2,Natural and applied sciences and related occupations,"Type of work, all types",,0.568935,-60.99316881427239
2025-04-01,Prince Edward Island,3,Health occupations,Full-time,,0.568935,3306284125.477529
2025-04-01,Prince Edward Island,3,Health occupations,Part-time,,0.568935,145.0
2025-04-01,Prince Edward Island,3,Health occupations,"Type of work, all types",,0.568935,538.9646529851818
2025-04-01,Prince Edward Island,4,"Occupations in education, law and social, community and government services",Full-time,,0.568935,39.70201938216637
2025-04-01,Prince Edward Island,4,"Occupations in education, law and social, community and government services",Part-time,,0.568935,460.66465468843694
2025-04-01,Prince Edward Island,4,"Occupations in education, law and social, community and government services","Type of work, all types",,0.568935,410.3960021990105
2025-04-01,Prince Edward Island,6,Sales and service occupations,Full-time,,0.568935,1036.3956048270238
2025-04-01,Prince Edward Island,6,Sales and service occupations,Part-time,,0.568935,-1.0339093458032669
2025-04-01,Prince Edward Island,6,Sales and service occupations,"Type of work, all types",,0.568935,1365.9590793333623
2025-04-01,Prince Edward Island,7,"Trades, transport and equipment operators and related occupations",Full-time,,0.568935,1697.4960140778794
2025-04-01,Prince Edward Island,7,"Trades, transport and equipment operators and related occupations",Part-time,,0.568935,0.0
2025-04-01,Prince Edward Island,7,"Trades, transport and equipment operators and related occupations","Type of work, all types",,0.568935,1461.379313485391
2025-04-01,Prince Edward Island,9,Occupations in manufacturing and utilities,Full-time,,0.568935,359.2461566127101
2025-04-01,Prince Edward Island,9,Occupations in manufacturing and utilities,Part-time,,0.568935,0.0
2025-04-01,Prince Edward Island,9,Occupations in manufacturing and utilities,"Type of work, all types",,0.568935,408.83961766406975
2025-04-01,Prince Edward Island,101,"Total, all occupations",Full-time,,0.568935,3440.084012248371
2025-04-01,Prince Edward Island,101,"Total, all occupations",Part-time,,0.568935,1489.0684983639778
2025-04-01,Prince Edward Island,101,"Total, all occupations","Type of work, all types",,0.568935,4667.426202419857
2025-04-01,Quebec,0,Legislative and senior management occupations,Full-time,,0.568935,74.12318515593182
2025-04-01,Quebec,0,Legislative and senior management occupations,Part-time,,0.568935,0.0
